Date,Inv,Est,Order,Client,Descrip,Thk,Wd,Length,Piece_price,KG_price,Quantity,Total
21-06-2016,0185801,11,227225-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","3,83","2.580,00","10.375,47"
21-06-2016,0185801,11,226224-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","3,48","1.760,00","6.431,04"
21-06-2016,0185804,11,223461-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,09","925,00","5.914,91"
21-06-2016,0185804,11,224151-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,09","1.532,00","9.796,37"
21-06-2016,0185804,11,224152-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.265,00","8.089,04"
21-06-2016,0185804,11,224151-70,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,25","1.041,00","4.645,46"
21-06-2016,0185728,11,228082-10,GPANIZ,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","2,60","1.501,00","4.097,73"
21-06-2016,0185728,11,228083-10,GPANIZ,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","2,60","1.499,00","4.092,27"
21-06-2016,0185728,11,228263-10,GPANIZ,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","2,60","1.524,00","4.160,52"
21-06-2016,0185728,11,228086-60,GPANIZ,"CHAPA FQ 3,35 NBR6658","3,3500","1.200,0000","3.000,0000","0,00","2,64","1.460,00","4.047,12"
21-06-2016,0185729,11,228268-10,GPANIZ,"CHAPA ZC 0,50 NBR7008 ZC CR NO RV Z275","0,5000","1.000,0000","2.580,0000","0,00","3,85","1.750,00","7.074,38"
21-06-2016,0185808,11,227230-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","3,74","1.339,00","5.258,25"
21-07-2016,0187751,11,230674-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,09","470,00","3.005,42"
21-07-2016,0187751,11,224152-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,09","1.047,00","6.695,04"
21-07-2016,0187751,11,224152-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.078,00","6.893,27"
21-07-2016,0187751,11,224152-70,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,25","1.052,00","4.694,55"
21-07-2016,0187726,11,230340-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","25,0000","0,0000","0,00","3,97","1.688,00","6.701,36"
21-09-2016,0191503,11,232773-10,UTIMIL,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","17,0000","0,0000","0,00","3,58","1.203,00","4.522,08"
21-09-2016,0191442,11,223541-20,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","4,18","2.217,00","9.730,41"
21-09-2016,0191441,11,232776-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","3,83","1.990,00","8.002,79"
21-09-2016,0191441,11,232777-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","3,83","1.983,00","7.974,63"
21-09-2016,0191501,11,231451-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","2.256,00","14.425,99"
21-09-2016,0191501,11,224152-60,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","6,09","477,00","3.050,18"
21-09-2016,0191444,11,224172-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","4,39","1.987,00","9.159,08"
21-09-2016,0191444,11,227227-20,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EM OL","0,6000","25,0000","0,0000","0,00","4,39","439,00","2.023,57"
21-10-2016,0193514,11,234942-50,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,75","6.190,00","17.873,63"
21-10-2016,0193513,11,235244-20,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.905,0000","0,00","2,70","7.884,00","22.351,14"
21-10-2016,0193515,11,234047-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","910,0000","0,00","3,83","3.434,00","13.809,83"
21-10-2016,0193516,11,234945-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","287,0000","0,0000","0,00","3,39","5.503,00","19.587,93"
21-11-2016,0047077,14,236595-10,TECNOFRIO,"BOB ZC PP 0,50 NBR7008 ZC F/V BRCO/BRC","0,5000","1.200,0000","0,0000","0,00","5,80","4.110,00","25.029,90"
21-11-2016,0047077,14,236595-20,TECNOFRIO,"BOB ZC PP 0,50 NBR7008 ZC F/V BRCO/BRC","0,5000","1.200,0000","0,0000","0,00","5,80","4.155,00","25.303,95"
21-11-2016,0195217,11,236180-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","3,83","2.885,00","11.602,03"
21-11-2016,0195217,11,236759-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,02","514,00","2.169,59"
21-11-2016,0195217,11,236758-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,02","2.493,00","10.522,95"
21-12-2016,0196992,11,238515-10,FLANTECH,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","3,30","930,00","3.069,00"
21-12-2016,0196993,11,236761-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","4,62","2.219,00","10.764,37"
22-01-2016,0176996,11,217837-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","6,17","1.951,00","12.639,55"
22-01-2016,0176996,11,217837-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,17","977,00","6.329,49"
22-01-2016,0176996,11,218454-30,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,05","1.437,00","6.110,84"
22-01-2016,0176996,11,217605-40,METMETALCIN,"TR REL 0,40 BOB NBR5007 G4RL BbOL","0,4000","260,0000","0,0000","0,00","6,17","1.039,00","6.731,16"
22-01-2016,0176996,11,217837-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,17","3.124,00","20.238,83"
22-02-2016,0178683,11,217841-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","6,17","2.073,00","13.429,93"
22-02-2016,0178683,11,217841-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,17","965,00","6.251,75"
22-02-2016,0178683,11,220334-30,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,05","531,00","2.258,08"
22-02-2016,0178683,11,217841-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,17","2.181,00","14.129,61"
22-02-2016,0178683,11,217843-40,METMETALCIN,"TR REL 0,40 BOB NBR5007 G4RL BbOL","0,4000","260,0000","0,0000","0,00","6,17","1.076,00","6.970,87"
22-04-2016,0182072,11,222024-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","3,80","3.792,00","15.130,08"
22-04-2016,0182059,11,223129-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","910,0000","0,00","3,44","4.078,00","14.729,74"
22-04-2016,0182059,11,223130-10,VECTOR,"BLANK GA FF 0,75 NBR6658 OL","0,7500","311,0000","574,0000","0,00","3,44","3.214,00","11.608,97"
22-04-2016,0182059,11,223132-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","910,0000","0,00","3,44","4.194,00","15.148,73"
22-04-2016,0182059,11,223128-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","3,44","2.083,00","7.523,80"
22-04-2016,0182058,11,225584-10,TECNOFRIO,"CHAPA ZC 0,95 NBR7008 ZC CR NO RV B","0,9500","1.200,0000","2.000,0000","0,00","3,35","1.010,00","3.552,68"
22-04-2016,0182080,11,225550-10,ACOPLANO,"CHAPA ZC 0,65 NBR7008 ZC CR NO RV Z275","0,6500","1.200,0000","3.000,0000","0,00","3,53","3.129,00","11.597,64"
22-04-2016,0182096,11,224325-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,55","2.709,00","7.431,72"
22-04-2016,0182096,11,224951-20,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,50","3.205,00","8.624,13"
22-04-2016,0182096,11,224325-30,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","2,50","2.740,00","7.372,89"
22-06-2016,0185885,11,226335-20,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,63","2.754,00","7.814,96"
22-06-2016,0185874,11,227218-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","910,0000","0,00","3,83","3.948,00","15.876,88"
22-07-2016,0187807,11,229822-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","2,91","1.536,00","4.810,00"
22-07-2016,0187807,11,229171-10,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,63","1.583,00","4.491,78"
22-07-2016,0187875,11,229764-120,GS,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","70,0000","0,0000","0,00","3,40","2.190,00","7.982,19"
22-09-2016,0191569,11,231737-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","25,0000","0,0000","0,00","4,08","1.693,00","6.907,44"
22-09-2016,0191563,11,231744-20,BORTOLOTTO,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","346,0000","0,0000","0,00","4,15","1.178,00","5.133,14"
22-11-2016,0195282,11,234724-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","25,0000","0,0000","0,00","4,28","1.902,00","8.140,56"
22-11-2016,0195282,11,234723-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","240,0000","0,0000","0,00","3,94","1.945,00","7.663,30"
22-11-2016,0195281,11,236757-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,02","828,00","3.494,99"
22-11-2016,0195261,11,231452-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,09","2.586,00","16.536,18"
23-02-2016,0178734,11,220562-10,UTIMIL,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","17,0000","0,0000","0,00","3,20","1.121,00","3.766,56"
23-02-2016,0178757,11,221717-10,GPANIZ,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,28","1.430,00","3.423,42"
23-02-2016,0178757,11,221585-20,GPANIZ,"CHAPA FF 1,50 NBR6658 OL","1,5000","1.200,0000","3.000,0000","0,00","2,56","2.925,00","7.862,40"
23-02-2016,0178757,11,221585-30,GPANIZ,"CHAPA FQ DEC 2,65 NBR6658 OL","2,6500","1.000,0000","3.000,0000","0,00","2,56","2.867,00","7.706,50"
23-02-2016,0178757,11,221585-40,GPANIZ,"CHAPA FQ DEC 2,65 NBR6658 OL","2,6500","1.200,0000","3.000,0000","0,00","2,56","1.398,00","3.757,82"
23-02-2016,0178735,11,220932-10,UTIMIL,"TIRA FF BOB 1,06 NBR6658 OL","1,0600","40,0000","0,0000","0,00","3,12","1.258,00","4.121,21"
23-03-2016,0180503,11,222744-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","3,20","2.228,00","7.486,08"
23-03-2016,0180503,11,222898-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","3,10","4.935,00","16.063,43"
23-05-2016,0184018,11,226347-40,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,33","13.278,00","32.484,63"
23-05-2016,0184016,11,226247-30,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","44,0000","0,0000","0,00","3,01","3.893,00","12.303,83"
23-05-2016,0184016,11,226247-40,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","53,0000","0,0000","0,00","2,85","3.683,00","11.021,38"
23-05-2016,0184016,11,226247-50,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","62,0000","0,0000","0,00","2,85","1.447,00","4.330,15"
23-05-2016,0184016,11,226247-60,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","31,0000","0,0000","0,00","3,01","1.056,00","3.337,49"
23-05-2016,0184016,11,226247-70,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","38,0000","0,0000","0,00","3,01","1.029,00","3.252,15"
23-05-2016,0184016,11,226247-80,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","74,0000","0,0000","0,00","2,85","1.134,00","3.393,50"
23-06-2016,0185964,11,229031-10,ENGATCAR,"CHAPA FQ 3,00 SAE1008","3,0000","1.200,0000","3.000,0000","0,00","2,72","10.864,00","31.027,58"
23-06-2016,0185964,11,229031-20,ENGATCAR,"CHAPA FQ 2,65 SAE1008","2,6500","1.200,0000","3.000,0000","0,00","2,72","9.912,00","28.308,67"
23-06-2016,0185946,11,228122-10,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","46,0000","0,0000","0,00","2,96","1.454,00","4.519,03"
23-06-2016,0185946,11,228122-40,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","38,0000","0,0000","0,00","2,96","1.187,00","3.689,20"
23-06-2016,0185945,11,227226-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","3,83","2.583,00","10.387,53"
23-07-2016,0187888,11,229848-20,ENGATCAR,"CHAPA FQ 2,65 SAE1008","2,6500","1.200,0000","3.000,0000","0,00","2,72","12.892,00","36.819,55"
23-08-2016,0189773,11,229660-10,PROMATE,"TR REL 0,40 BOB NBR5007 G4RL BbOL","0,4000","45,0000","0,0000","0,00","6,20","1.507,00","9.810,57"
23-08-2016,0189753,11,230967-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","25,0000","0,0000","0,00","3,80","1.020,00","4.069,80"
23-08-2016,0189754,11,232109-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","287,0000","0,0000","0,00","3,39","4.863,00","17.309,85"
23-08-2016,0189756,11,230340-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","25,0000","0,0000","0,00","3,97","1.669,00","6.625,93"
23-09-2016,0191639,11,232772-10,JMARCONIND,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","85,0000","0,0000","0,00","3,50","1.497,00","5.501,48"
23-09-2016,0191687,11,231451-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.659,00","10.608,48"
23-09-2016,0191687,11,224152-60,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","6,09","491,00","3.139,70"
23-09-2016,0191687,11,232407-80,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","300,0000","0,0000","0,00","6,09","1.780,00","11.382,21"
23-09-2016,0191690,11,232407-70,METMETALCIN,"TR REL 0,27 BOB MD","0,2700","65,4000","0,0000","0,00","3,87","995,00","4.043,18"
24-02-2016,0178819,11,216421-10,BORTOLOTTO,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","346,0000","0,0000","0,00","3,77","1.067,00","4.223,72"
24-03-2016,0180538,11,224098-10,GPANIZ,"CHAPA FQ DEC 4,75 NBR6658 OL","4,7500","1.200,0000","3.000,0000","0,00","2,68","1.494,00","4.301,59"
24-03-2016,0180545,11,220263-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","3,80","4.810,00","19.191,90"
24-03-2016,0180545,11,220109-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","3,80","1.988,00","7.932,12"
24-03-2016,0180546,11,216422-10,BORTOLOTTO,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","346,0000","0,0000","0,00","3,77","1.067,00","4.223,72"
24-05-2016,0184041,11,226335-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,55","2.868,00","7.894,88"
24-05-2016,0184041,11,226931-10,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,50","2.947,00","7.957,64"
24-05-2016,0184041,11,226335-30,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","2,50","1.526,00","4.120,58"
24-06-2016,0186052,11,226226-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","3,48","572,00","2.090,09"
24-06-2016,0186052,11,226236-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","3,48","1.406,00","5.137,52"
24-06-2016,0186056,11,228122-20,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","124,0000","0,0000","0,00","2,96","1.284,00","3.990,67"
24-06-2016,0186051,11,229289-10,MOFERKO,"CHAPA FQ DEC 2,65 SAE1006 OL","2,6500","1.500,0000","3.000,0000","0,00","3,02","1.882,00","5.967,82"
24-06-2016,0186017,11,228087-60,GPANIZ,"CHAPA FQ 3,35 NBR6658","3,3500","1.200,0000","3.000,0000","0,00","2,64","1.454,00","4.030,49"
24-08-2016,0189858,11,232400-10,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL PANA","0,3500","100,0000","0,0000","0,00","6,09","735,00","4.699,96"
24-08-2016,0189858,11,232401-10,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL PANA","0,3500","100,0000","0,0000","0,00","6,09","724,00","4.629,62"
24-08-2016,0189843,11,232107-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","110,0000","0,0000","0,00","3,50","854,00","3.138,45"
24-08-2016,0189849,11,229784-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.846,00","11.804,25"
24-08-2016,0189849,11,224152-60,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","6,09","492,00","3.146,09"
24-08-2016,0189849,11,229784-80,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,25","1.090,00","4.864,13"
24-08-2016,0189841,11,230966-20,METCOSBI,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","25,0000","0,0000","0,00","4,03","1.069,00","4.523,47"
24-08-2016,0189841,11,231156-20,METCOSBI,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","25,0000","0,0000","0,00","4,03","862,00","3.647,55"
24-08-2016,0189842,11,231097-40,METAISWIZET,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","62,0000","0,0000","0,00","3,75","453,00","1.783,69"
24-10-2016,0193669,11,235683-20,RODARE,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.500,0000","3.000,0000","0,00","2,75","2.887,00","8.336,21"
24-10-2016,0193669,11,235683-30,RODARE,"CHAPA FQ 4,75 SAE1010","4,7500","1.500,0000","3.000,0000","0,00","2,75","2.869,00","8.284,24"
24-11-2016,0195446,11,233503-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.062,00","6.790,96"
24-11-2016,0195446,11,232399-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.761,00","11.260,71"
24-11-2016,0195446,11,233503-70,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,25","1.310,00","5.845,88"
24-11-2016,0195445,11,236984-10,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","3,98","2.862,00","11.960,30"
24-11-2016,0195423,11,236639-10,TECNOFRIO,"BOB ZC 0,50 NBR7008 ZC CR NO RV Z275 A","0,5000","1.200,0000","0,0000","0,00","4,60","2.818,00","13.610,94"
24-11-2016,0195423,11,236643-10,TECNOFRIO,"BOB ZC 1,25 NBR7008 ZC CR NO RV Z275 A","1,2500","1.200,0000","0,0000","0,00","4,04","3.375,00","14.316,75"
24-11-2016,0195423,11,236589-50,TECNOFRIO,"BOB ZC 0,95 NBR7008 ZC CR NO RV Z275 A","0,9500","1.200,0000","0,0000","0,00","4,20","3.423,00","15.095,43"
25-01-2016,0177113,11,216420-10,BORTOLOTTO,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","346,0000","0,0000","0,00","3,77","1.119,00","4.429,56"
25-02-2016,0178901,11,221876-10,PERFILLINE,"TIRA AL/ZN BOB 0,43 ASTM A792 CN C/TQ","0,4300","30,0000","0,0000","0,00","3,82","14.389,00","57.714,28"
25-04-2016,0182148,11,217850-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,80","1.745,00","10.627,05"
25-04-2016,0182148,11,217850-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,80","764,00","4.652,76"
25-04-2016,0182148,11,223461-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,80","1.696,00","10.328,64"
25-04-2016,0182148,11,223462-50,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,05","556,00","2.364,39"
25-04-2016,0182180,11,224634-50,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","62,0000","0,0000","0,00","2,99","1.887,00","5.924,24"
25-04-2016,0182188,11,225561-50,GPANIZ,"CHAPA FF 1,90 NBR6658 OL","1,9000","1.200,0000","3.000,0000","0,00","2,69","1.240,00","3.502,38"
25-04-2016,0182188,11,225561-60,GPANIZ,"CHAPA FQ 4,25 NBR6658","4,2500","1.200,0000","3.000,0000","0,00","2,39","1.490,00","3.739,16"
25-04-2016,0182157,11,222747-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","3,20","2.160,00","7.257,60"
25-05-2016,0184138,11,226493-50,GPANIZ,"CHAPA FF 1,90 NBR6658 OL","1,9000","1.200,0000","3.000,0000","0,00","2,69","1.528,00","4.315,84"
25-07-2016,0187976,11,226340-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","4,18","3.233,00","14.189,64"
25-07-2016,0187934,11,229822-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","2,91","2.736,00","8.567,42"
25-07-2016,0187934,11,229171-10,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,63","3.225,00","9.150,52"
25-07-2016,0187934,11,229170-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,68","3.098,00","8.952,84"
25-07-2016,0187913,11,229848-10,ENGATCAR,"CHAPA FQ 3,00 SAE1008","3,0000","1.200,0000","3.000,0000","0,00","2,72","13.267,00","37.890,55"
25-07-2016,0187977,11,224151-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,09","536,00","3.427,45"
25-07-2016,0187977,11,223039-20,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","6,09","446,00","2.851,95"
25-07-2016,0187977,11,224152-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,09","960,00","6.138,72"
25-07-2016,0187977,11,224152-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.073,00","6.861,30"
25-07-2016,0187977,11,224152-70,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,25","884,00","3.944,85"
25-08-2016,0189986,11,231431-10,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","2,88","1.504,00","4.663,62"
25-08-2016,0189947,11,227772-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","4,18","2.547,00","11.178,78"
25-08-2016,0189947,11,226342-20,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","4,18","1.709,00","7.500,80"
25-08-2016,0189947,11,226343-20,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","4,18","1.691,00","7.421,80"
25-10-2016,0193756,11,232407-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.646,00","10.525,35"
25-10-2016,0193756,11,231452-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.669,00","10.672,42"
25-10-2016,0193756,11,234761-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,09","1.131,00","7.232,18"
25-10-2016,0193756,11,231452-70,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,25","1.528,00","6.818,70"
