Date,Inv,Est,Order,Client,Descrip,Esp,Larg,Comp,Piece_price,KG_price,Quantity,Total
03-11-2023,0335010,11,363247-10,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.534,00","10.564,31"
04-05-2023,0325382,11,353361-10,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","28,0000","0,0000","0,00","8,82","942,00","8.578,46"
04-05-2023,0325382,11,353361-20,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","35,0000","0,0000","0,00","8,82","900,00","8.195,99"
04-07-2023,0328311,11,355539-40,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","8,50","5.730,00","50.287,91"
04-07-2023,0328315,11,355421-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI RV Z","1,2500","138,0000","0,0000","0,00","9,35","1.931,00","18.641,63"
04-07-2023,0328315,11,355421-90,FLANTECH,"TIRA ZC BOB 1,24 NBR7008 ZC CR MI RV Z","1,2400","23,5000","0,0000","0,00","9,95","4.650,00","47.771,19"
04-07-2023,0328317,11,350020-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","243,0000","0,0000","0,00","12,78","837,00","11.044,51"
04-07-2023,0328317,11,356247-20,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","12,78","996,00","13.142,57"
04-07-2023,0328314,11,356021-80,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,98","2.121,00","17.475,66"
04-08-2023,0330024,11,357491-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","3.566,00","36.634,86"
04-08-2023,0330024,11,356973-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.866,00","18.014,13"
04-08-2023,0330025,11,357242-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","11,90","890,00","10.935,21"
04-09-2023,0331641,11,359941-10,SCARELI,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.200,0000","3.000,0000","0,00","7,83","3.441,00","27.818,68"
04-09-2023,0331641,11,359941-30,SCARELI,"CHAPA ZC 1,95 ASTM A 653 CSB Z275 C/TQ","1,9500","1.200,0000","3.000,0000","0,00","7,70","1.548,00","12.306,99"
04-09-2023,0331641,11,359941-40,SCARELI,"CHAPA ZC 1,55 NBR7008 ZC CR NO RV Z275","1,5500","1.200,0000","2.000,0000","0,00","7,70","1.481,00","11.774,32"
04-10-2023,0333405,11,360693-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","115,0000","0,0000","0,00","6,88","2.007,00","14.256,93"
04-10-2023,0333405,11,360657-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","6,88","4.634,00","32.918,08"
04-10-2023,0333409,11,358441-30,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","8,13","8.802,00","73.885,97"
04-12-2023,0336754,11,362833-10,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","28,0000","0,0000","0,00","7,88","1.233,00","10.031,81"
04-12-2023,0336755,11,359696-70,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,72","1.808,00","14.411,39"
04-12-2023,0336757,11,363924-40,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.532,00","10.550,54"
04-12-2023,0336756,11,363157-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","3.457,00","35.515,06"
05-01-2023,0319118,11,344828-70,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","9,35","5.776,00","55.760,78"
05-01-2023,0319118,11,344989-110,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","8,90","5.295,00","48.657,08"
05-01-2023,0319118,11,344989-120,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","8,90","5.527,00","50.788,98"
05-01-2023,0319102,11,346062-10,LUPEME,"TIRA FQ DEC BOB 4,75 SAE1006 OL - 2022","4,7500","28,0000","0,0000","0,00","7,83","968,00","7.825,77"
05-01-2023,0319102,11,346278-10,LUPEME,"TIRA FQ DEC BOB 4,75 SAE1006 OL - 2022","4,7500","35,0000","0,0000","0,00","7,83","1.220,00","9.863,06"
05-01-2023,0319101,11,339588-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","243,0000","0,0000","0,00","13,57","1.039,00","14.557,45"
05-01-2023,0319101,11,344713-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","13,57","1.010,00","14.151,14"
05-04-2023,0324003,11,351126-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","90,0000","0,0000","0,00","8,07","1.648,00","13.731,59"
05-04-2023,0324016,11,351670-70,SASPLASTI,"TIRA FF BOB 1,50 SAE1008 OL SMODIH","1,5000","162,0000","0,0000","0,00","7,40","1.484,00","11.338,50"
05-04-2023,0324016,11,351670-100,SASPLASTI,"TIRA FF BOB 1,50 SAE1008 OL SMODIH","1,5000","83,0000","0,0000","0,00","7,40","2.996,00","22.890,94"
05-04-2023,0323994,11,351054-20,G3INDUSTRIA,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","70,0000","0,0000","0,00","8,15","644,00","5.419,18"
05-05-2023,0325432,11,353604-30,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","8,72","2.946,00","26.524,02"
05-06-2023,0326931,11,354263-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","10,35","3.345,00","35.745,92"
05-06-2023,0326931,11,353176-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","10,90","3.529,00","39.716,25"
05-06-2023,0326932,11,350020-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","243,0000","0,0000","0,00","12,78","833,00","10.991,73"
05-06-2023,0326932,11,351424-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","12,78","1.089,00","14.369,74"
05-07-2023,0328385,11,356064-10,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","63,0000","0,0000","0,00","8,83","2.331,00","21.251,67"
05-07-2023,0328385,11,355539-10,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","63,0000","0,0000","0,00","8,50","557,00","4.888,37"
05-07-2023,0328385,11,355539-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","8,50","4.595,00","40.326,87"
06-04-2023,0324071,11,351468-20,KIFIXINDUST,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","128,0000","0,0000","0,00","8,10","2.445,00","20.448,15"
06-04-2023,0324071,11,351055-20,KIFIXINDUST,"TIRA FQ DEC BOB 2,00 NBR6658 OL","2,0000","29,0000","0,0000","0,00","8,61","1.670,00","14.846,01"
06-06-2023,0326984,11,354838-20,METCOSBI,"TIRA ZC BOB 1,55 NBR7008 ZC CR NO REV","1,5500","78,8000","0,0000","0,00","8,25","2.164,00","18.433,22"
06-06-2023,0082962,14,355434-10,MOFERKO,"CHAPA GR LCG 44,50 ASTM A 36","44,5000","2.000,0000","3.000,0000","0,00","9,80","2.135,00","21.603,00"
06-07-2023,0328428,11,356161-10,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","35,0000","0,0000","0,00","8,82","1.207,00","10.991,73"
06-09-2023,0331766,11,359106-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","6,88","1.890,00","13.425,80"
06-09-2023,0331766,11,359106-40,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","115,0000","0,0000","0,00","6,88","3.948,00","28.045,01"
06-09-2023,0331766,11,351451-50,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","8,79","8.959,00","81.308,97"
06-09-2023,0331772,11,359106-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","90,0000","0,0000","0,00","8,25","2.507,00","21.354,94"
06-09-2023,0331772,11,359106-50,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","120,0000","0,0000","0,00","6,88","4.393,00","31.206,11"
06-09-2023,0331833,11,358271-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,98","2.041,00","16.816,51"
06-09-2023,0331833,11,359699-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","80,0000","0,0000","0,00","7,72","775,00","6.177,45"
06-09-2023,0331833,11,356021-50,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","354,0000","0,0000","0,00","7,98","1.748,00","14.402,38"
06-10-2023,0333552,11,361713-10,ASPIRAZIONE,"CHAPA FQ 1,50 SAE1008","1,5000","1.200,0000","3.000,0000","0,00","6,26","855,00","5.526,25"
06-10-2023,0333577,11,360788-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","5.880,00","60.407,45"
06-10-2023,0333576,11,359107-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","2.766,00","26.702,62"
06-10-2023,0333575,11,362037-10,METMETALCIN,"TIRA FF BOB 0,35 G2L290 BbOL SMODI","0,3500","298,0000","0,0000","0,00","9,95","1.776,00","18.245,51"
06-10-2023,0333487,11,360693-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","115,0000","0,0000","0,00","6,88","2.030,00","14.420,31"
06-10-2023,0333487,11,358441-30,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","8,13","1.252,00","10.509,57"
06-11-2023,0335133,11,359694-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","354,0000","0,0000","0,00","7,72","1.656,00","13.199,81"
06-11-2023,0335133,11,359696-30,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,72","1.078,00","8.592,63"
06-11-2023,0335133,11,359696-40,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,72","1.375,00","10.959,99"
06-11-2023,0085486,14,363487-10,KIFIXINDUST,"CHAPA GR LCG 25,00 ASTM A 36","25,0000","2.440,0000","1.500,0000","0,00","8,39","2.873,00","24.887,87"
06-12-2023,0336922,11,364171-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.315,00","12.694,85"
06-12-2023,0336922,11,363157-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","5.360,00","55.065,29"
06-12-2023,0336922,11,364171-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","145,8000","0,0000","0,00","9,35","1.398,00","13.496,12"
06-12-2023,0336883,11,363921-40,CHIAPERINI,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","5,48","12.693,00","71.818,26"
06-12-2023,0336878,11,363921-40,CHIAPERINI,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","5,48","4.371,00","24.731,56"
06-12-2023,0336878,11,363921-70,CHIAPERINI,"CHAPA FQ 4,75 SAE1010","4,7500","1.500,0000","3.000,0000","0,00","5,38","7.534,00","41.850,24"
07-02-2023,0320914,11,348248-10,LUPEME,"TIRA FQ DEC BOB 3,00 NBR6658 OL - 2022","3,0000","102,0000","0,0000","0,00","7,58","833,00","6.519,35"
07-03-2023,0322334,11,349301-10,KEKO,"CHAPA FQ 4,25 NBR6656 LNE 38","4,2500","1.200,0000","3.000,0000","0,00","7,48","7.337,00","56.664,38"
07-06-2023,0327024,11,355291-10,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","6,58","5.891,00","40.022,57"
07-06-2023,0327024,11,355291-20,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","6,58","5.915,00","40.185,62"
07-07-2023,0328517,11,355421-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI RV Z","1,2500","145,8000","0,0000","0,00","9,35","2.061,00","19.896,64"
07-07-2023,0328517,11,355421-50,FLANTECH,"TIRA ZC BOB 1,24 NBR7008 ZC CR MI RV Z","1,2400","138,0000","0,0000","0,00","9,35","1.402,00","13.534,73"
07-07-2023,0328517,11,355421-70,FLANTECH,"TIRA ZC BOB 1,24 NBR7008 ZC CR MI RV Z","1,2400","23,5000","0,0000","0,00","9,95","239,00","2.455,34"
07-07-2023,0328517,11,355421-80,FLANTECH,"TIRA ZC BOB 1,21 NBR7008 ZC CR MI RV Z","1,2100","23,5000","0,0000","0,00","9,95","1.678,00","17.238,72"
07-07-2023,0328517,11,355421-90,FLANTECH,"TIRA ZC BOB 1,24 NBR7008 ZC CR MI RV Z","1,2400","23,5000","0,0000","0,00","9,95","1.627,00","16.714,78"
07-11-2023,0085498,14,363730-10,MOFERKO,"CHAPA GR LCG 25,00 ASTM A 36","25,0000","2.440,0000","3.000,0000","0,00","8,39","2.873,00","24.887,87"
07-11-2023,0335187,11,363247-20,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.528,00","10.522,99"
08-02-2023,0320998,11,348425-10,METALSTAMP,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","37,0000","0,0000","0,00","13,62","1.215,00","17.086,12"
08-02-2023,0320998,11,348306-20,METALSTAMP,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","62,0000","0,0000","0,00","10,25","862,00","9.122,65"
08-08-2023,0330187,11,356021-30,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","354,0000","0,0000","0,00","7,98","1.722,00","14.188,16"
08-08-2023,0330187,11,353923-40,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","8,10","2.871,00","24.010,89"
08-08-2023,0330187,11,356021-110,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,98","1.058,00","8.717,23"
08-08-2023,0330187,11,356021-120,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,98","953,00","7.852,10"
08-11-2023,0335309,11,359702-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","7,72","1.294,00","10.314,34"
08-11-2023,0335302,11,358441-40,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","8,13","10.243,00","85.982,05"
08-12-2023,0337019,11,364172-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","8,20","5.326,00","45.092,58"
08-12-2023,0337019,11,364172-40,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","8,20","2.440,00","20.658,26"
08-12-2023,0337019,11,358441-50,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","8,13","10.411,00","87.392,28"
09-03-2023,0322481,11,347475-40,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","8,79","9.419,00","85.483,78"
09-05-2023,0325571,11,353014-10,METALSTAMP,"TIRA FF BOB 0,30 G4RL BbOL","0,3000","37,0000","0,0000","0,00","12,85","1.170,00","15.523,12"
09-05-2023,0325571,11,353014-30,METALSTAMP,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","81,0000","0,0000","0,00","12,85","1.300,00","17.247,91"
