Date,Inv,Est,Order,Client,Descrip,Esp,Larg,Comp,Piece_price,KG_price,Quantity,Total
08-09-2015,0170115,11,213082-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","90,0000","0,0000","0,00","2,90","3.503,00","10.666,64"
08-09-2015,0170115,11,211923-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","25,0000","0,0000","0,00","3,16","1.033,00","3.427,49"
08-10-2015,0171867,11,215390-10,KEKO,"CHAPA FQ 4,25 NBR6656 LNE 38","4,2500","1.500,0000","3.000,0000","0,00","3,05","1.402,00","4.578,58"
08-10-2015,0171909,11,203984-10,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,60","3.744,00","22.014,72"
08-10-2015,0171909,11,211761-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,60","2.939,00","17.281,32"
08-10-2015,0171909,11,211761-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,60","1.073,00","6.309,24"
08-10-2015,0171909,11,211759-30,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,00","1.318,00","5.535,60"
08-12-2015,0175204,11,218746-20,UNIFERRO,"CHAPA GR LTQ 6,30 SAE1008","6,3000","1.200,0000","3.000,0000","0,00","2,35","11.963,00","29.518,70"
08-12-2015,0175166,11,218311-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,52","2.931,00","7.969,35"
08-12-2015,0175166,11,218029-40,KEKO,"CHAPA FQ 4,25 SAE1020","4,2500","1.200,0000","3.000,0000","0,00","2,40","5.214,00","13.519,85"
08-12-2015,0175166,11,218311-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,47","2.918,00","7.780,82"
08-12-2015,0175166,11,218311-60,KEKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","2,83","1.484,00","4.518,05"
08-12-2015,0175154,11,214357-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","3,44","4.573,00","16.517,68"
08-12-2015,0175207,11,216720-20,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","110,0000","0,0000","0,00","2,85","583,00","1.744,63"
09-01-2015,0155991,11,197513-10,FLANTECH,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","2.160,0000","0,00","2,63","1.214,00","3.192,82"
09-01-2015,0155993,11,200081-10,SCARELI,"CHAPA ZC 0,95 NBR7008 ZC CR NO RV Z275","0,9500","1.200,0000","2.705,0000","0,00","3,31","3.013,00","10.471,68"
09-01-2015,0156028,11,200060-10,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.905,0000","0,00","2,40","11.580,00","30.078,30"
09-01-2015,0155979,11,198603-10,MRPLASTDO,"TIRA FQ DEC BOB 3,35 SAE1010 OL","3,3500","25,0000","0,0000","0,00","3,22","4.550,00","14.651,00"
09-02-2015,0157896,11,201580-10,PARTS,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","2,52","1.358,00","3.593,27"
09-02-2015,0157896,11,201580-20,PARTS,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","2,52","1.449,00","3.834,05"
09-02-2015,0157897,11,201618-30,FLANTECH,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.000,0000","0,00","2,53","1.981,00","5.011,93"
09-02-2015,0157898,11,200333-10,LUPEME,"TIRA FF BOB 2,65 NBR6658 OL","2,6500","66,0000","0,0000","0,00","3,15","923,00","3.052,82"
09-03-2015,0159798,11,203564-30,FLANTECH,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.000,0000","0,00","2,53","6.074,00","15.367,22"
09-03-2015,0159752,11,203953-10,LUNA,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","3,09","4.623,00","14.999,32"
09-03-2015,0159747,11,203308-10,MAQENGE,"CHAPA FF 0,60 NBR5915 EM OL","0,6000","1.200,0000","3.000,0000","0,00","3,15","999,00","3.304,19"
09-03-2015,0159747,11,201594-10,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,28","2.201,00","7.580,24"
09-03-2015,0159747,11,201588-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","80,0000","0,0000","0,00","3,28","451,00","1.553,24"
09-03-2015,0159745,11,202207-10,CADERODE,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","55,0000","0,0000","0,00","3,39","11.267,00","40.104,89"
09-03-2015,0159805,11,202606-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","2,78","1.603,00","4.783,53"
09-03-2015,0159805,11,202608-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","2,78","1.603,00","4.783,53"
09-03-2015,0159805,11,202699-60,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","3.000,0000","0,00","2,47","3.015,00","8.015,72"
09-03-2015,0159805,11,202702-60,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","3.000,0000","0,00","2,47","3.517,00","9.350,38"
09-04-2015,0161756,11,203189-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","3,84","2.258,00","9.104,26"
09-04-2015,0002554,15,204552-10,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EM OL","0,6000","213,0000","0,0000","0,00","3,53","1.800,00","6.671,70"
09-04-2015,0161755,11,204412-10,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,36","1.790,00","6.315,12"
09-04-2015,0161753,11,201814-10,FLANTECH,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.000,0000","0,00","2,53","5.725,00","14.484,25"
09-04-2015,0161754,11,205508-10,MULTISERVSE,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","3.000,0000","0,00","2,60","874,00","2.386,02"
09-04-2015,0161754,11,205508-20,MULTISERVSE,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","2,55","1.244,00","3.330,81"
09-06-2015,0165114,11,207475-10,FLANTECH,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","2.160,0000","0,00","2,63","1.265,00","3.326,95"
09-06-2015,0165116,11,206666-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,34","1.603,00","5.621,72"
09-06-2015,0165117,11,198816-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,60","1.058,00","6.221,04"
09-06-2015,0165117,11,202465-20,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,60","1.337,00","7.861,56"
09-06-2015,0165117,11,203983-30,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,60","986,00","5.797,68"
09-09-2015,0170200,11,209634-10,LUPEME,"TIRA FF BOB 1,50 NBR5915 EP OL","1,5000","38,0000","0,0000","0,00","3,24","831,00","2.827,06"
09-09-2015,0170200,11,209308-20,LUPEME,"TIRA FF BOB 2,65 NBR6658 OL","2,6500","66,0000","0,0000","0,00","3,05","1.031,00","3.301,78"
09-10-2015,0171973,11,215043-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,42","9.494,00","22.975,48"
09-10-2015,0171957,11,213548-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","3,84","2.072,00","8.354,30"
09-11-2015,0173581,11,214356-10,VECTOR,"BLANK GA FF 0,75 NBR6658 OL","0,7500","311,0000","574,0000","0,00","3,44","6.165,00","22.267,98"
09-11-2015,0173581,11,214356-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","3,44","4.168,00","15.054,82"
09-11-2015,0173574,11,216833-10,LUNA,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","2,74","2.577,00","7.414,03"
09-12-2015,0175256,11,219080-10,SCARELI,"CHAPA ZC 0,95 NBR7008 ZC CR NO RV Z275","0,9500","1.200,0000","2.000,0000","0,00","3,05","1.581,00","5.063,15"
09-12-2015,0175248,11,218466-10,METAISWIZET,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","42,0000","0,0000","0,00","3,05","965,00","3.090,41"
10-02-2015,0157951,11,199797-10,FLANTECH,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.000,0000","0,00","2,53","2.033,00","5.143,49"
10-02-2015,0157950,11,201620-30,FLANTECH,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.000,0000","0,00","2,53","6.234,00","15.772,02"
10-03-2015,0159900,11,203324-10,GPANIZ,"CHAPA ZC 0,50 NBR7008 ZC CR NO RV Z275","0,5000","1.200,0000","3.000,0000","0,00","3,80","2.848,00","11.363,52"
10-03-2015,0159903,11,200327-30,GS,"TIRA FF BOB 1,06 NBR5915 EP OL","1,0600","52,5000","0,0000","0,00","3,39","668,00","2.459,86"
10-03-2015,0159907,11,198712-10,"D""ZAINER","TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","116,0000","0,0000","0,00","2,84","1.107,00","3.301,07"
10-03-2015,0002385,15,202869-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","3,28","1.265,00","4.356,66"
10-03-2015,0002386,15,203487-10,PERFILLINE,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","198,0000","0,0000","0,00","3,03","5.240,00","16.671,06"
10-03-2015,0159858,11,201203-10,ATIVICON,"CHAPA ZC 1,95 NBR7008 ZC CR NO RV Z275","1,9500","1.200,0000","3.000,0000","0,00","3,37","3.460,00","12.243,21"
10-03-2015,0159857,11,203562-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,53","11.730,00","29.676,90"
10-04-2015,0161842,11,202699-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","2,85","3.088,00","9.439,45"
10-04-2015,0161843,11,205351-10,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,53","227,00","666,28"
10-04-2015,0161846,11,204580-30,FLANTECH,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.000,0000","0,00","2,53","1.438,00","3.638,14"
10-06-2015,0165188,11,206437-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","2,85","1.517,00","4.638,12"
10-06-2015,0165188,11,208476-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,78","4.384,00","13.081,57"
10-06-2015,0165151,11,208767-10,RODAROSIND2,"BOB FQ DEC 3,75 NBR5906 EM OL ACAB","3,7500","1.200,0000","0,0000","0,00","2,65","10.790,00","30.023,18"
10-07-2015,0166835,11,208813-10,BORTOLOTTO,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","33,0000","0,0000","0,00","3,72","690,00","2.695,14"
10-07-2015,0166852,11,209782-10,GPANIZ,"CHAPA ZC 1,25 NBR7008 ZC CR MI RV Z275","1,2500","1.200,0000","3.000,0000","0,00","2,98","1.325,00","4.232,39"
10-07-2015,0166852,11,209782-20,GPANIZ,"CHAPA ZC 1,25 NBR7008 ZC CR MI RV Z275","1,2500","1.200,0000","2.000,0000","0,00","2,98","1.629,00","5.203,46"
10-07-2015,0166826,11,209563-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,53","1.920,00","4.857,60"
10-07-2015,0166823,11,203983-10,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,60","1.647,00","9.684,36"
10-07-2015,0166823,11,203983-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,60","1.047,00","6.156,36"
10-07-2015,0166823,11,203984-30,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,60","1.159,00","6.814,92"
10-07-2015,0166823,11,202460-50,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,00","1.090,00","4.578,00"
10-07-2015,0166825,11,207414-10,FLANTECH,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.000,0000","0,00","2,53","1.567,00","3.964,51"
10-07-2015,0166824,11,208893-10,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EM OL","0,6000","213,0000","0,0000","0,00","3,53","2.421,00","8.973,44"
10-08-2015,0168473,11,211914-10,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.256,0000","0,00","3,02","878,00","2.784,14"
10-08-2015,0168473,11,211914-20,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.413,0000","0,00","3,02","1.000,00","3.171,00"
10-08-2015,0168473,11,211914-30,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.570,0000","0,00","3,02","1.099,00","3.484,93"
10-08-2015,0168473,11,211914-40,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.727,0000","0,00","3,02","1.270,00","4.027,17"
10-08-2015,0168473,11,211914-50,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.885,0000","0,00","3,02","1.323,00","4.195,23"
10-08-2015,0168473,11,211914-60,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","2.042,0000","0,00","3,02","1.409,00","4.467,94"
10-08-2015,0168473,11,211914-70,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","2.200,0000","0,00","3,02","1.539,00","4.880,17"
10-08-2015,0168473,11,211914-80,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","2.356,0000","0,00","3,02","2.490,00","7.895,79"
10-08-2015,0168466,11,210015-90,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","2,53","3.034,00","8.259,95"
10-08-2015,0168482,11,203983-10,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,60","1.046,00","6.150,48"
10-08-2015,0168482,11,203984-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,60","1.072,00","6.303,36"
10-08-2015,0168482,11,203984-30,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,60","998,00","5.868,24"
10-08-2015,0168482,11,198815-40,METMETALCIN,"TR REL 0,40 BOB NBR5007 G4RL BbOL","0,4000","260,0000","0,0000","0,00","5,60","493,00","2.898,84"
10-08-2015,0168481,11,210099-10,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EM OL","0,6000","213,0000","0,0000","0,00","3,53","3.056,00","11.327,06"
10-09-2015,0170276,11,209247-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","3,99","1.805,00","7.562,05"
10-09-2015,0170276,11,211647-20,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EM OL","0,6000","25,0000","0,0000","0,00","3,99","476,00","1.994,20"
10-11-2015,0173652,11,215917-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,42","1.911,00","4.624,62"
10-11-2015,0173652,11,216411-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,42","3.856,00","9.331,52"
10-11-2015,0173651,11,213470-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,24","1.162,00","3.953,12"
10-11-2015,0173651,11,213475-10,LUPEME,"TIRA FF BOB 1,06 NBR5915 EP OL","1,0600","26,0000","0,0000","0,00","3,24","1.207,00","4.106,21"
10-11-2015,0173635,11,216624-10,GPANIZ,"CHAPA FQ DEC 4,75 NBR6658 OL","4,7500","1.200,0000","3.000,0000","0,00","2,80","1.478,00","4.441,77"
10-12-2015,0175339,11,198816-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L32 BbOL","0,3500","260,0000","0,0000","0,00","6,10","1.465,00","9.383,33"
10-12-2015,0175339,11,218452-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L32 BbOL","0,3500","260,0000","0,0000","0,00","6,10","789,00","5.053,55"
10-12-2015,0175337,11,217093-10,METCOSBI,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","32,0000","0,0000","0,00","3,56","4.393,00","16.421,03"
10-12-2015,0175336,11,217210-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","45,0000","0,0000","0,00","2,99","810,00","2.543,00"
10-12-2015,0175344,11,218311-30,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","2,47","4.461,00","11.860,91"
10-12-2015,0175344,11,218311-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,47","1.467,00","3.900,46"
10-12-2015,0175344,11,218623-70,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","2,87","3.054,00","9.402,67"
11-02-2015,0158091,11,195788-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,80","1.941,00","11.820,69"
11-02-2015,0158091,11,195788-30,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,80","1.937,00","11.796,33"
11-02-2015,0158046,11,198785-10,"D""ZAINER","TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","78,0000","0,0000","0,00","2,84","704,00","2.099,33"
11-02-2015,0158093,11,201640-10,TECNOFRIO,"CHAPA FQ 3,75 NBR6658","3,7500","1.200,0000","3.000,0000","0,00","2,54","1.517,00","4.045,84"
11-02-2015,0158093,11,201640-40,TECNOFRIO,"CHAPA FQ 3,75 NBR6658","3,7500","1.200,0000","2.000,0000","0,00","2,54","1.003,00","2.675,00"
11-03-2015,0002388,15,199923-50,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,30","2.465,00","11.129,48"
11-03-2015,0159925,11,202612-30,KEKO,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","2,52","1.480,00","4.012,60"
11-03-2015,0159925,11,202614-30,KEKO,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","2,52","1.479,00","4.009,90"
11-03-2015,0159992,11,198629-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","910,0000","0,00","3,44","4.978,00","17.980,54"
11-03-2015,0159978,11,193101-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","4,07","1.465,00","6.260,68"
11-03-2015,0159978,11,199391-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","4,07","1.497,00","6.397,43"
11-03-2015,0159979,11,202145-10,LUPEME,"TIRA FF BOB 1,06 NBR5915 EP OL","1,0600","26,0000","0,0000","0,00","3,36","1.070,00","3.774,96"
11-03-2015,0159980,11,201592-30,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","3,28","2.480,00","8.541,12"
11-05-2015,0163448,11,206861-30,TECNOFRIO,"CHAPA FQ 3,75 NBR6658","3,7500","1.500,0000","2.000,0000","0,00","2,50","1.092,00","2.866,50"
11-05-2015,0163508,11,202614-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,78","1.594,00","4.758,33"
11-05-2015,0163508,11,202688-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,78","4.557,00","13.603,34"
11-06-2015,0165253,11,208242-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,53","12.314,00","31.154,42"
11-06-2015,0165210,11,208220-10,ATIVICON,"CHAPA ZC 1,95 NBR7008 ZC CR NO RV Z275","1,9500","1.200,0000","3.000,0000","0,00","3,08","3.419,00","11.057,05"
11-08-2015,0168551,11,210451-10,KIFIXINDUST,"TIRA FQ DEC BOB 4,25 NBR6658 OL","4,2500","70,0000","0,0000","0,00","3,05","1.825,00","5.961,01"
11-08-2015,0168551,11,210451-20,KIFIXINDUST,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","128,0000","0,0000","0,00","2,90","2.065,00","6.419,68"
11-08-2015,0168551,11,210451-30,KIFIXINDUST,"TIRA FQ DEC BOB 3,75 NBR6658 OL","3,7500","90,0000","0,0000","0,00","3,05","2.961,00","9.671,54"
11-08-2015,0168554,11,210940-10,VECTOR,"BLANK GA FF 0,75 NBR6658 OL","0,7500","311,0000","574,0000","0,00","3,44","3.806,00","13.747,27"
11-08-2015,0168554,11,210935-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","3,44","2.303,00","8.318,44"
11-09-2015,0170333,11,213361-10,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.256,0000","0,00","3,02","920,00","2.917,32"
11-09-2015,0170333,11,213361-20,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.413,0000","0,00","3,02","1.014,00","3.215,39"
11-09-2015,0170333,11,213361-30,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.570,0000","0,00","3,02","1.141,00","3.618,11"
11-09-2015,0170333,11,213361-40,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.727,0000","0,00","3,02","1.247,00","3.954,24"
11-09-2015,0170333,11,213361-50,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","1.885,0000","0,00","3,02","1.361,00","4.315,73"
11-09-2015,0170333,11,213361-60,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","2.042,0000","0,00","3,02","1.477,00","4.683,57"
11-09-2015,0170333,11,213361-70,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","2.200,0000","0,00","3,02","1.586,00","5.029,21"
11-09-2015,0170333,11,213361-80,TECNOFRIO,"CHAPA ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.000,0000","2.356,0000","0,00","3,02","2.555,00","8.101,91"
11-09-2015,0170345,11,213947-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,42","12.811,00","31.002,62"
11-11-2015,0173687,11,211762-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,60","418,00","2.457,84"
11-11-2015,0173687,11,211761-30,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,00","450,00","1.890,00"
11-11-2015,0173687,11,211761-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,60","1.562,00","9.184,56"
11-11-2015,0173687,11,214116-40,METMETALCIN,"TR REL 0,40 BOB NBR5007 G4RL BbOL","0,4000","260,0000","0,0000","0,00","5,60","450,00","2.646,00"
11-11-2015,0173688,11,211762-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,60","1.514,00","8.902,32"
11-11-2015,0173686,11,216742-10,METCOSBI,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","32,0000","0,0000","0,00","3,56","2.322,00","8.679,64"
11-12-2015,0175374,11,218097-20,TECNOFRIO,"BOB ZC 1,25 NBR7008 ZC CR NO RV Z275","1,2500","1.200,0000","0,0000","0,00","3,05","3.873,00","12.403,28"
11-12-2015,0175439,11,218179-10,VECTOR,"BLANK GA FF 0,75 NBR6658 OL","0,7500","311,0000","574,0000","0,00","3,44","3.509,00","12.674,51"
12-01-2015,0156124,11,198899-10,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,37","12.766,00","31.768,19"
12-01-2015,0156110,11,197557-20,BASECOMPONE,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","25,0000","0,0000","0,00","3,53","877,00","3.250,60"
12-01-2015,0156090,11,198019-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","4,07","1.333,00","5.696,58"
12-01-2015,0156090,11,199391-20,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EM OL","0,6000","25,0000","0,0000","0,00","4,07","445,00","1.901,71"
12-02-2015,0002278,15,198637-20,"D""ZAINER","TIRA FF BOB 1,20 NBR6658 OL","1,2000","58,0000","0,0000","0,00","2,84","2.370,00","7.067,34"
12-02-2015,0158170,11,201813-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,53","5.185,00","13.118,05"
12-02-2015,0158169,11,198998-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,20","1.874,00","6.296,64"
12-02-2015,0158166,11,200976-40,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,42","2.945,00","7.663,22"
12-02-2015,0158168,11,198815-50,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,30","2.043,00","9.224,15"
12-03-2015,0160023,11,202606-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,71","1.462,00","4.255,49"
12-03-2015,0160023,11,202607-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","2,71","1.511,00","4.398,11"
