Date,Inv,Est,Order,Client,Descrip,Thk,Wd,Length,Piece_price,KG_price,Quantity,Total
10-02-2020,0261413,11,294182-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","4.078,00","22.429,00"
10-02-2020,0261431,11,288691-10,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","5,40","8.225,00","46.635,75"
10-03-2020,0263444,11,294960-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","5,50","3.080,00","16.940,00"
10-03-2020,0263440,11,295887-10,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","4,60","12.790,00","61.775,70"
10-03-2020,0263442,11,291101-30,VIEMME,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","5,00","872,00","4.578,00"
10-06-2020,0267082,11,300504-10,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,78","8.786,00","34.871,63"
10-06-2020,0267082,11,296381-150,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,78","4.607,00","18.285,18"
10-07-2020,0268674,11,301534-40,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.500,0000","2.630,0000","0,00","3,88","9.172,00","37.366,73"
10-07-2020,0268692,11,301733-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,77","2.792,00","16.109,84"
10-07-2020,0268690,11,302574-10,MOFERKO,"CHAPA FQ 3,00 NBR6658","3,0000","1.500,0000","3.000,0000","0,00","4,30","1.953,00","8.817,80"
10-07-2020,0268691,11,299959-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","90,0000","0,0000","0,00","4,72","908,00","4.500,05"
10-07-2020,0268691,11,297772-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,55","8.275,00","39.533,81"
10-08-2020,0270584,11,304138-10,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","4,17","4.570,00","20.009,75"
10-08-2020,0270584,11,304138-20,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","4,17","2.901,00","12.702,03"
10-08-2020,0270584,11,301101-20,KEKO,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","4,24","3.030,00","13.489,56"
10-08-2020,0270592,11,303336-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","6,05","3.597,00","21.761,85"
10-09-2020,0272851,11,295916-10,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","100,0000","0,0000","0,00","4,78","736,00","3.693,98"
10-09-2020,0272851,11,296449-20,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","250,0000","0,0000","0,00","6,98","4.143,00","30.364,05"
10-09-2020,0272850,11,304523-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","6,05","4.554,00","27.551,70"
10-12-2020,0278578,11,310773-10,UTIMIL,"FITA DE ACO PARA EMBALAGEM 0,80","0,8000","25,4000","0,0000","0,00","7,62","501,00","4.008,50"
11-02-2020,0261539,11,295299-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,30","1.832,00","12.118,68"
11-02-2020,0261539,11,275247-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,30","906,00","5.993,19"
11-02-2020,0261514,11,289616-10,KEKO,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","3,59","3.057,00","11.523,36"
11-02-2020,0261514,11,287250-10,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,52","1.445,00","5.340,72"
11-02-2020,0261514,11,295486-10,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,23","3.257,00","14.465,97"
11-02-2020,0261515,11,295514-10,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","3,76","1.465,00","5.783,82"
11-03-2020,0263519,11,294954-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","239,0000","0,0000","0,00","5,30","1.953,00","10.350,90"
11-03-2020,0263489,11,296381-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,58","4.364,00","16.404,28"
11-03-2020,0263489,11,296381-80,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,02","1.252,00","5.284,69"
11-03-2020,0263489,11,296381-110,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,18","2.791,00","12.249,70"
11-03-2020,0263447,11,296381-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,58","2.542,00","9.555,38"
11-03-2020,0263447,11,296381-110,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,18","2.799,00","12.284,81"
11-03-2020,0263521,11,275247-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,93","841,00","6.119,54"
11-03-2020,0263521,11,275249-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,93","2.010,00","14.625,77"
11-03-2020,0263521,11,292209-20,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","6,93","2.215,00","16.117,45"
11-03-2020,0263520,11,295878-10,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","28,0000","0,0000","0,00","4,80","957,00","4.823,28"
11-03-2020,0263522,11,287920-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","63,0000","0,0000","0,00","5,30","1.024,00","5.698,56"
11-05-2020,0265529,11,292191-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","4,80","1.842,00","9.283,68"
11-05-2020,0265528,11,298168-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,77","2.842,00","16.398,34"
11-08-2020,0270724,11,301105-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","5,91","3.689,00","22.892,09"
11-08-2020,0270724,11,303028-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","5,10","6.750,00","36.146,25"
11-08-2020,0270724,11,297776-20,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","5,91","1.824,00","11.318,83"
11-08-2020,0270704,11,303992-10,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,88","6.533,00","33.475,09"
11-11-2020,0276703,11,307340-10,METALSTAMP,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","81,0000","0,0000","0,00","8,14","1.484,00","12.683,75"
11-11-2020,0276703,11,306177-20,METALSTAMP,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","37,0000","0,0000","0,00","8,14","1.321,00","11.290,59"
11-12-2020,0278704,11,311109-10,VIEMME,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","8,05","4.575,00","38.670,19"
11-12-2020,0278710,11,312385-40,FLANTECH,"CHAPA FQ 4,25 SAE1010","4,2500","1.000,0000","2.000,0000","0,00","6,87","3.645,00","25.041,15"
12-02-2020,0261608,11,289615-10,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","213,0000","0,0000","0,00","5,81","2.146,00","13.091,67"
12-03-2020,0263578,11,293889-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","250,0000","0,0000","0,00","7,20","2.253,00","17.032,68"
12-03-2020,0263578,11,290477-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","250,0000","0,0000","0,00","7,20","1.873,00","14.159,88"
12-05-2020,0265628,11,298423-10,METALMATRIX,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","19,0000","0,0000","0,00","5,80","1.560,00","9.500,40"
12-05-2020,0265607,11,296381-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,58","3.070,00","11.540,13"
12-05-2020,0265607,11,296381-70,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,58","2.932,00","11.021,39"
12-05-2020,0265607,11,296381-100,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,58","1.405,00","5.281,40"
12-09-2020,0272953,11,304523-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","6,05","7.195,00","43.529,75"
12-11-2020,0276725,11,308141-30,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.890,0000","0,00","5,39","6.913,00","39.124,12"
13-01-2020,0259542,11,292640-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","2.932,00","16.126,00"
13-01-2020,0259551,11,291101-10,VIEMME,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","5,00","1.173,00","6.158,25"
13-01-2020,0259550,11,293591-20,PERFILLINE,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","132,0000","0,0000","0,00","4,80","2.703,00","13.623,12"
13-01-2020,0259543,11,293228-10,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,35","2.090,00","9.546,08"
13-01-2020,0259543,11,293248-10,MOFERKO,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.200,0000","3.000,0000","0,00","3,69","1.731,00","6.706,76"
13-01-2020,0259543,11,293248-20,MOFERKO,"CHAPA FQ 3,00 NBR6658","3,0000","1.500,0000","3.000,0000","0,00","3,76","982,00","3.876,94"
13-01-2020,0259519,11,292620-30,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,23","2.794,00","12.409,55"
13-01-2020,0259544,11,293038-10,METALSTAMP,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","84,0000","0,0000","0,00","7,40","1.309,00","10.170,93"
13-02-2020,0261665,11,292185-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","4,55","1.048,00","5.006,82"
13-02-2020,0261665,11,287915-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","5,04","8.027,00","42.478,88"
13-02-2020,0261679,11,294954-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","239,0000","0,0000","0,00","5,30","3.982,00","21.104,60"
13-02-2020,0261679,11,292442-10,FLANTECH,"CHAPA FQ DEC 4,25 SAE1006 OL","4,2500","1.200,0000","2.310,0000","0,00","3,97","3.175,00","12.604,75"
13-02-2020,0261680,11,287915-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","5,04","2.474,00","13.092,41"
13-03-2020,0263640,11,296381-40,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,58","2.917,00","10.965,00"
13-03-2020,0263640,11,296381-110,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,18","3.029,00","13.294,28"
13-03-2020,0263638,11,296381-40,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,58","6.040,00","22.704,36"
13-03-2020,0263638,11,296381-110,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,18","2.782,00","12.210,20"
13-03-2020,0263672,11,292118-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","25,0000","0,0000","0,00","4,70","404,00","1.993,74"
13-04-2020,0264459,11,295887-20,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","4,60","11.696,00","56.491,68"
13-07-2020,0268788,11,297772-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,55","3.332,00","15.918,63"
13-07-2020,0268788,11,292190-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","5,30","7.650,00","42.572,25"
13-07-2020,0268787,11,292209-50,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","6,93","2.290,00","16.663,19"
13-08-2020,0270898,11,296449-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","250,0000","0,0000","0,00","6,98","745,00","5.460,11"
13-08-2020,0270898,11,296449-20,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","250,0000","0,0000","0,00","6,98","2.078,00","15.229,66"
13-08-2020,0270896,11,303336-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","6,05","3.481,00","21.060,05"
13-10-2020,0275053,11,306517-20,METALSTAMP,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","37,0000","0,0000","0,00","8,14","1.032,00","8.820,50"
13-10-2020,0275054,11,305563-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","6,16","6.052,00","39.144,34"
13-10-2020,0275054,11,305566-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","63,0000","0,0000","0,00","5,97","2.295,00","14.386,21"
13-10-2020,0275037,11,305232-10,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","5,19","1.389,00","7.569,36"
13-10-2020,0275037,11,307923-10,KEKO,"CHAPA FF 1,90 SAE1006 OL","1,9000","1.200,0000","3.000,0000","0,00","5,84","1.570,00","9.627,24"
13-10-2020,0275037,11,307923-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","5,19","5.351,00","29.160,27"
13-10-2020,0275037,11,307923-40,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","5,19","5.168,00","28.163,02"
13-10-2020,0275041,11,305768-10,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","112,0000","0,0000","0,00","5,12","2.913,00","15.660,29"
13-11-2020,0276828,11,307591-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","7,35","9.245,00","67.950,75"
13-11-2020,0276822,11,305569-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","5,65","1.381,00","8.192,78"
13-11-2020,0276822,11,305569-20,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","25,0000","0,0000","0,00","5,65","502,00","2.978,12"
13-11-2020,0276822,11,305569-40,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","25,0000","0,0000","0,00","5,65","547,00","3.245,08"
13-11-2020,0276822,11,305569-50,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","5,65","1.635,00","9.699,64"
13-11-2020,0276822,11,305569-60,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","25,0000","0,0000","0,00","5,65","495,00","2.936,59"
14-01-2020,0259669,11,292182-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,38","3.428,00","15.765,37"
14-01-2020,0259667,11,290477-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","250,0000","0,0000","0,00","7,20","1.757,00","13.282,92"
14-01-2020,0259667,11,287244-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","250,0000","0,0000","0,00","7,20","1.186,00","8.966,16"
14-01-2020,0259677,11,287244-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","250,0000","0,0000","0,00","7,20","578,00","4.369,68"
14-01-2020,0259683,11,291579-20,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","4,70","1.386,00","6.839,91"
14-01-2020,0259682,11,292182-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,38","6.051,00","27.828,55"
14-02-2020,0261781,11,293960-10,METALSTAMP,"TIRA FF BOB 0,45 NBR6658 OL","0,4500","42,0000","0,0000","0,00","5,05","891,00","4.724,53"
14-02-2020,0261781,11,293960-20,METALSTAMP,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","60,0000","0,0000","0,00","4,87","998,00","5.103,27"
14-02-2020,0261770,11,292118-20,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","25,0000","0,0000","0,00","4,70","499,00","2.462,57"
14-02-2020,0261770,11,291579-30,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","4,70","1.417,00","6.992,90"
14-04-2020,0264503,11,296757-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.890,0000","0,00","3,68","4.270,00","16.499,28"
14-04-2020,0264503,11,296759-10,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.500,0000","2.620,0000","0,00","3,68","5.570,00","21.522,48"
14-04-2020,0264503,11,296767-10,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.500,0000","2.630,0000","0,00","3,68","1.997,00","7.716,41"
14-05-2020,0265708,11,297806-30,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,75","1.550,00","6.103,13"
14-05-2020,0265708,11,297806-40,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,58","1.392,00","5.232,53"
14-05-2020,0265708,11,296381-70,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,58","1.462,00","5.495,66"
14-07-2020,0268897,11,297772-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,55","2.525,00","12.063,19"
14-07-2020,0268897,11,292190-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","5,30","1.889,00","10.512,29"
14-07-2020,0268894,11,295916-10,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","100,0000","0,0000","0,00","4,78","762,00","3.824,48"
14-07-2020,0268894,11,296449-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","250,0000","0,0000","0,00","6,98","1.043,00","7.644,15"
14-07-2020,0268894,11,290477-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","250,0000","0,0000","0,00","6,98","984,00","7.211,74"
14-08-2020,0270968,11,292209-60,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","6,93","2.205,00","16.044,68"
14-08-2020,0270973,11,303992-10,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,88","7.024,00","35.990,98"
14-09-2020,0273013,11,305235-40,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,79","1.645,00","11.728,03"
14-09-2020,0273013,11,295901-60,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,79","1.796,00","12.804,58"
14-09-2020,0272968,11,304821-50,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.930,0000","0,00","4,42","6.189,00","28.723,15"
14-09-2020,0273035,11,304821-20,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.930,0000","0,00","4,42","6.115,00","28.379,72"
14-10-2020,0275142,11,307591-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","6,99","8.450,00","59.065,50"
14-12-2020,0278750,11,308244-10,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","6,55","14.286,00","98.251,97"
14-12-2020,0278774,11,308244-10,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","6,55","9.346,00","64.277,12"
14-12-2020,0278802,11,311577-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.500,0000","2.000,0000","0,00","6,87","3.694,00","25.377,78"
14-12-2020,0278812,11,309573-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","8,40","3.412,00","28.660,80"
15-04-2020,0264545,11,297778-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,77","2.937,00","16.946,49"
15-04-2020,0264541,11,296757-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.890,0000","0,00","3,68","2.392,00","9.242,69"
15-04-2020,0264541,11,296767-10,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.500,0000","2.630,0000","0,00","3,68","3.195,00","12.345,48"
15-04-2020,0264541,11,296762-10,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.930,0000","0,00","3,68","4.290,00","16.576,56"
15-04-2020,0264541,11,296764-20,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.930,0000","0,00","3,68","7.244,00","27.990,82"
15-05-2020,0265798,11,295877-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","4,55","8.020,00","38.315,55"
15-06-2020,0267193,11,288229-30,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,93","2.840,00","20.665,26"
15-07-2020,0268984,11,297774-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","4,55","3.740,00","17.867,85"
15-07-2020,0268984,11,297772-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,55","6.300,00","30.098,25"
15-09-2020,0273151,11,295916-10,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","100,0000","0,0000","0,00","4,78","713,00","3.578,55"
15-09-2020,0273151,11,290477-20,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L32 BbOL","0,3500","260,0000","0,0000","0,00","6,98","723,00","5.298,87"
15-09-2020,0273130,11,305226-20,UTIMIL,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","30,0000","0,0000","0,00","6,12","2.394,00","15.383,84"
15-12-2020,0278894,11,307730-80,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","354,0000","0,0000","0,00","8,76","1.597,00","14.689,21"
15-12-2020,0278881,11,307730-70,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","8,76","5.907,00","54.332,59"
15-12-2020,0278881,11,307730-80,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","354,0000","0,0000","0,00","8,76","793,00","7.294,01"
16-01-2020,0259798,11,293229-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","66,0000","0,0000","0,00","4,62","1.139,00","5.525,29"
16-03-2020,0263770,11,296625-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","277,0000","0,0000","0,00","4,99","4.660,00","24.416,07"
16-03-2020,0263746,11,296624-10,JOPEMAR,"CHAPA GR LTQ 6,30 CSN GR A36","6,3000","1.500,0000","4.130,0000","0,00","3,70","6.320,00","24.553,20"
16-03-2020,0263698,11,296756-10,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.500,0000","2.630,0000","0,00","3,68","8.371,00","32.345,54"
16-04-2020,0264629,11,296990-10,GUARANY,"CHAPA FF 1,50 NBR5915 EP OL","1,5000","1.200,0000","3.000,0000","0,00","4,42","1.293,00","6.000,81"
16-06-2020,0267276,11,298664-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","5,56","3.584,00","19.927,04"
16-07-2020,0269072,11,302884-10,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","4,24","2.381,00","10.600,21"
16-07-2020,0269068,11,301733-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,77","4.486,00","25.884,22"
16-07-2020,0269046,11,301476-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","277,0000","0,0000","0,00","4,99","4.932,00","25.841,21"
16-07-2020,0269069,11,301475-20,GS,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","70,0000","0,0000","0,00","4,62","2.394,00","11.613,29"
16-09-2020,0273196,11,304821-30,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.930,0000","0,00","4,42","6.128,00","28.440,05"
16-09-2020,0273196,11,304821-40,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.930,0000","0,00","4,42","6.146,00","28.523,59"
16-09-2020,0273236,11,305235-50,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,79","1.608,00","11.464,24"
16-09-2020,0273236,11,288229-80,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,79","3.682,00","26.250,82"
