Data,US_Dollar_in_R$
2000-04-28,"1,8059"
2000-04-27,"1,8075"
2000-04-26,"1,7977"
2000-04-25,"1,7880"
2000-04-24,"1,7908"
2000-04-20,"1,7776"
2000-04-19,"1,7654"
2000-04-18,"1,7688"
2000-04-17,"1,7865"
2000-04-14,"1,7825"
2000-04-13,"1,7625"
2000-04-12,"1,7463"
2000-04-11,"1,7440"
2000-04-10,"1,7379"
2000-04-07,"1,7431"
2000-04-06,"1,7415"
2000-04-05,"1,7524"
2000-04-04,"1,7417"
2000-04-03,"1,7399"
2000-03-31,"1,7465"
2000-03-30,"1,7514"
2000-03-29,"1,7371"
2000-03-28,"1,7448"
2000-03-27,"1,7354"
2000-03-24,"1,7226"
2000-03-23,"1,7234"
2000-03-22,"1,7297"
2000-03-21,"1,7373"
2000-03-20,"1,7380"
2000-03-17,"1,7399"
2000-03-16,"1,7349"
2000-03-15,"1,7423"
2000-03-14,"1,7364"
2000-03-13,"1,7494"
2000-03-10,"1,7378"
2000-03-09,"1,7335"
2000-03-08,"1,7490"
2000-03-03,"1,7503"
2000-03-02,"1,7592"
2000-03-01,"1,7670"
2000-02-29,"1,7677"
2000-02-28,"1,7780"
2000-02-25,"1,7733"
2000-02-24,"1,7771"
2000-02-23,"1,7878"
2000-02-22,"1,7817"
2000-02-21,"1,7776"
2000-02-18,"1,7697"
2000-02-17,"1,7732"
2000-02-16,"1,7724"
2000-02-15,"1,7756"
2000-02-14,"1,7691"
2000-02-11,"1,7639"
2000-02-10,"1,7687"
2000-02-09,"1,7624"
2000-02-08,"1,7646"
2000-02-07,"1,7651"
2000-02-04,"1,7777"
2000-02-03,"1,7771"
2000-02-02,"1,7892"
2000-02-01,"1,7924"
2000-01-31,"1,8016"
2000-01-28,"1,7867"
2000-01-27,"1,7745"
2000-01-26,"1,7761"
2000-01-25,"1,7733"
2000-01-24,"1,7644"
2000-01-21,"1,7776"
2000-01-20,"1,7793"
2000-01-19,"1,7976"
2000-01-18,"1,7916"
2000-01-17,"1,7949"
2000-01-14,"1,7989"
2000-01-13,"1,8185"
2000-01-12,"1,8306"
2000-01-11,"1,8211"
2000-01-10,"1,8153"
2000-01-07,"1,8273"
2000-01-06,"1,8453"
2000-01-05,"1,8536"
2000-01-04,"1,8329"
2000-01-03,"1,8003"
1999-12-31,"1,7882"
1999-12-30,"1,7882"
1999-12-29,"1,8162"
1999-12-28,"1,8281"
1999-12-27,"1,8259"
1999-12-24,"1,8282"
1999-12-23,"1,8278"
1999-12-22,"1,8196"
1999-12-21,"1,8226"
1999-12-20,"1,8040"
1999-12-17,"1,8170"
1999-12-16,"1,8399"
1999-12-15,"1,8493"
1999-12-14,"1,8455"
1999-12-13,"1,8556"
1999-12-10,"1,8659"
1999-12-09,"1,8660"
1999-12-08,"1,8619"
1999-12-07,"1,8586"
1999-12-06,"1,8661"
1999-12-03,"1,8766"
1999-12-02,"1,8942"
1999-12-01,"1,9213"
1999-11-30,"1,9219"
1999-11-29,"1,9205"
1999-11-26,"1,9255"
1999-11-25,"1,9292"
1999-11-24,"1,9287"
1999-11-23,"1,9320"
1999-11-22,"1,9314"
1999-11-19,"1,9305"
1999-11-18,"1,9282"
1999-11-17,"1,9319"
1999-11-16,"1,9323"
1999-11-12,"1,9323"
1999-11-11,"1,9280"
1999-11-10,"1,9340"
1999-11-09,"1,9233"
1999-11-08,"1,9258"
